user	url	gpa	Semester	Year	degree	acceptance	university	majors	G	T	top
????	http://www.1point3acres.com/bbs/thread-82906-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			30/211
dennis_szsy	http://www.1point3acres.com/bbs/thread-82969-1-1.html		Fall	2014.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat, analytics	????	????	15/211
liyue24200	http://www.1point3acres.com/bbs/thread-82950-1-1.html	6.6	Fall	2014.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat	151+161+3? 148+164+3	103(s23)	30/211
manangel	http://www.1point3acres.com/bbs/thread-83019-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
panletitbe	http://www.1point3acres.com/bbs/thread-82945-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat, Stat			
lansecanying	http://www.1point3acres.com/bbs/thread-82939-1-1.html	3.4	Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
kzong01	http://www.1point3acres.com/bbs/thread-82895-1-1.html		Fall	2014.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
????2014	http://www.1point3acres.com/bbs/thread-82966-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			30/211
????	http://www.1point3acres.com/bbs/thread-82935-1-1.html	3.6	Fall	2014.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
carlknight	http://www.1point3acres.com/bbs/thread-82930-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			15/211
heaven??	http://www.1point3acres.com/bbs/thread-82924-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
hamsterccolon	http://www.1point3acres.com/bbs/thread-82773-1-1.html	3.5	Fall	2014.0	MS	AD	university of illinois at urbana-champaign	CS			
chenxintong	http://www.1point3acres.com/bbs/thread-82636-1-1.html	0.5	Fall	2014.0	MS	Rej	university of illinois at urbana-champaign	Edu, curriculum&instruction	V152	103 ?23	15/211
????	http://www.1point3acres.com/bbs/thread-82550-1-1.html	3.6	Fall	2014.0	PhD	Rej	university of illinois at urbana-champaign	Material	157+166+3.5	108 (23)	30/211
A.Einstein	http://www.1point3acres.com/bbs/thread-82369-1-1.html		Fall	2014.0	PhD	Rej	university of illinois at urbana-champaign	Math/AppliedMath			
????	http://www.1point3acres.com/bbs/thread-82202-1-1.html	3.6	Fall	2014.0	MS	AD	university of illinois at urbana-champaign	CS			
Ridingstar01	http://www.1point3acres.com/bbs/thread-82083-1-1.html	3.2	Fall	2014.0			university of illinois at urbana-champaign	CS	590+800+3.5	107(s27),???????	15/211
terryxie007	http://www.1point3acres.com/bbs/thread-81863-1-1.html	3.7	Fall	2014.0	PhD	Offer	university of illinois at urbana-champaign	Material			
sasukecao	http://www.1point3acres.com/bbs/thread-80932-1-1.html	0.4	Fall	2014.0	PhD	Offer	university of illinois at urbana-champaign	CS			
carlknight	http://www.1point3acres.com/bbs/thread-80834-1-1.html	3.9	Fall	2014.0	MS	AD	university of illinois at urbana-champaign	MFE/Fin/FinMath	159+167+3.5	106	15/211
melodybeiz	http://www.1point3acres.com/bbs/thread-77141-1-1.html		Fall	2014.0	PhD	Offer	university of illinois at urbana-champaign	EE			
heyuxiao	http://www.1point3acres.com/bbs/thread-80842-1-1.html		Fall	2014.0	MS	AD	university of illinois at urbana-champaign	MFE/Fin/FinMath	331		15/211
pswpswpsw	http://www.1point3acres.com/bbs/thread-80689-1-1.html		Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	ME			
Wysbd	http://www.1point3acres.com/bbs/thread-72304-1-1.html	3.7	Fall	2014.0	PhD	Offer	university of illinois at urbana-champaign	EE	550+800+3.0	29+27+24+24=104	15/211
moroshe	http://www.1point3acres.com/bbs/thread-75272-1-1.html	3.9	Spring	2014.0	MS	AD	university of illinois at urbana-champaign	CS			
hfshen	http://www.1point3acres.com/bbs/thread-63339-1-1.html		Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	IEOR			
yvetterowe	http://www.1point3acres.com/bbs/thread-64068-1-1.html		Fall	2013.0	MS	Offer	university of illinois at urbana-champaign	CS			
andorange	http://www.1point3acres.com/bbs/thread-62839-1-1.html		Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	MFE/Fin/FinMath			30/211
xishanren	http://www.1point3acres.com/bbs/thread-50954-1-1.html	3.9	Fall	2013.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
xcopym	http://www.1point3acres.com/bbs/thread-63336-1-1.html		Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	IEOR			
jessie_4869	http://www.1point3acres.com/bbs/thread-53154-1-1.html		Fall	2013.0	MS	AD	university of illinois at urbana-champaign	Math/AppliedMath, Actuarial Science			15/211
dxppp	http://www.1point3acres.com/bbs/thread-62936-1-1.html		Fall	2013.0	MS	AD	university of illinois at urbana-champaign	Math/AppliedMath, Actuarial Science			
hohoisdashadan	http://www.1point3acres.com/bbs/thread-52653-1-1.html		Fall	2013.0			university of illinois at urbana-champaign	ME, Gatech, UFL  ad, Stanford,UFL,UMN  offer			
cipassion	http://www.1point3acres.com/bbs/thread-61269-1-1.html		Fall	2013.0	PhD	AD	university of illinois at urbana-champaign	ME			
BUAAyangpengze	http://www.1point3acres.com/bbs/thread-62137-1-1.html		Fall	2013.0	MS	AD	university of illinois at urbana-champaign	ME, ME, TAMU  AE			
xuhao0001	http://www.1point3acres.com/bbs/thread-59644-1-1.html		Fall	2013.0	MS	WaitingList	university of illinois at urbana-champaign	MFE/Fin/FinMath			
ztj987	http://www.1point3acres.com/bbs/thread-61573-1-1.html		Fall	2013.0	PhD	Rej	university of illinois at urbana-champaign	Stat/Biostat			
chrishacker	http://www.1point3acres.com/bbs/thread-61231-1-1.html	3.4	Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat	670+800+3.5	108	30/211
zhubao1	http://www.1point3acres.com/bbs/thread-61304-1-1.html	3.5	Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
mulberry	http://www.1point3acres.com/bbs/thread-55242-1-1.html	3.5	Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	CS			
john_cheung	http://www.1point3acres.com/bbs/thread-60842-1-1.html	6.6	Fall	2013.0	MS	AD	university of illinois at urbana-champaign	Other, Aero			
cochill	http://www.1point3acres.com/bbs/thread-58825-1-1.html	9.6	Fall	2013.0	MS	AD	university of illinois at urbana-champaign	ME			
???	http://www.1point3acres.com/bbs/thread-59669-1-1.html		Fall	2013.0	MS	AD	university of illinois at urbana-champaign	CivilEng			15/211
AmyGuo	http://www.1point3acres.com/bbs/thread-59651-1-1.html	3.5	Fall	2013.0	MS	AD	university of illinois at urbana-champaign	CivilEng			
q198800287	http://www.1point3acres.com/bbs/thread-58190-1-1.html		Fall	2013.0	MS	Rej	university of illinois at urbana-champaign	CivilEng			
Fish0K	http://www.1point3acres.com/bbs/thread-134413-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	MFE/Fin/FinMath			
omnimickey	http://www.1point3acres.com/bbs/thread-124004-1-1.html	3.7	Fall	2015.0	MS	AD	university of illinois at urbana-champaign	EE			
Coowesome	http://www.1point3acres.com/bbs/thread-131178-1-1.html	3.6	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat, Stat	322+3	101(s20)	15/211
whxx	http://www.1point3acres.com/bbs/thread-132451-1-1.html		Fall	2015.0	PhD	Rej	university of illinois at urbana-champaign	Earth			
CK_Zhao	http://www.1point3acres.com/bbs/thread-131897-1-1.html		Fall	2015.0	PhD	Offer	university of illinois at urbana-champaign	Chem/CEng			
chenxiahui1992	http://www.1point3acres.com/bbs/thread-128842-1-1.html	9.4	Fall	2010.0	MS	Rej	university of illinois at urbana-champaign	EE, EE, UCSD;EE	155+167+3.5	29+28+20+26	15/211
mattok	http://www.1point3acres.com/bbs/thread-131434-1-1.html		Fall	2015.0	PhD	Offer	university of illinois at urbana-champaign	Math/AppliedMath			
guohengyu	http://www.1point3acres.com/bbs/thread-131308-1-1.html	3.6	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	CS, CS	149+166+3	92	30/211
litarlove	http://www.1point3acres.com/bbs/thread-129444-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Other, MEM, BU/Rochester/NEU/Syracuse/PSU ISE			
chriszhu94	http://www.1point3acres.com/bbs/thread-131246-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	CivilEng			30/211
lonleystig	http://www.1point3acres.com/bbs/thread-131137-1-1.html		Fall	2015.0	MS	Offer	university of illinois at urbana-champaign	Other, Atmospheric Science			30/211
??????	http://www.1point3acres.com/bbs/thread-123806-1-1.html	3.7	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	CS			15/211
fly901116	http://www.1point3acres.com/bbs/thread-130888-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
weizlweylin	http://www.1point3acres.com/bbs/thread-130941-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	IEOR, IEOR			
taicluo	http://www.1point3acres.com/bbs/thread-130564-1-1.html	3.3	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
hermionecao9157	http://www.1point3acres.com/bbs/thread-128688-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			15/211
???	http://www.1point3acres.com/bbs/thread-124571-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Envir			
4.24347985E8	http://www.1point3acres.com/bbs/thread-129775-1-1.html		Fall	2015.0	MS	Offer	university of illinois at urbana-champaign	MFE/Fin/FinMath			
monkeydzty	http://www.1point3acres.com/bbs/thread-122500-1-1.html	8.5	Fall	2015.0	PhD	Rej	university of illinois at urbana-champaign	Material, MSE			
apply2015	http://www.1point3acres.com/bbs/thread-128268-1-1.html	3.1	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
??????	http://www.1point3acres.com/bbs/thread-128557-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
AIw0916	http://www.1point3acres.com/bbs/thread-128784-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
emilie1027	http://www.1point3acres.com/bbs/thread-128880-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE, CS Meng, Cornell, ECE MS			30/211
susanmarch	http://www.1point3acres.com/bbs/thread-128832-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			15/211
jennyzhang1003	http://www.1point3acres.com/bbs/thread-128587-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			15/211
bryantmelo	http://www.1point3acres.com/bbs/thread-128667-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat	151+170	97	30/211
?G?????	http://www.1point3acres.com/bbs/thread-128552-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			
123hrx	http://www.1point3acres.com/bbs/thread-128631-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat, STAT			30/211
Cristina0317	http://www.1point3acres.com/bbs/thread-128561-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
wmh	http://www.1point3acres.com/bbs/thread-128548-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Stat/Biostat			15/211
wrenzh	http://www.1point3acres.com/bbs/thread-128231-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			30/211
Maverick31	http://www.1point3acres.com/bbs/thread-128241-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			15/211
Geofflyk	http://www.1point3acres.com/bbs/thread-128495-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			15/211
bestcql	http://www.1point3acres.com/bbs/thread-128493-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE	150+170+3.0	105?s22?	30/211
lsd6811298	http://www.1point3acres.com/bbs/thread-128479-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	MFE/Fin/FinMath			
angelindevil1	http://www.1point3acres.com/bbs/thread-128429-1-1.html	3.4	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
????wcl	http://www.1point3acres.com/bbs/thread-128427-1-1.html	3.8	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE	156+167+3.0	107(22)	30/211
erince	http://www.1point3acres.com/bbs/thread-127133-1-1.html	3.6	Fall	2015.0	MS	AD	university of illinois at urbana-champaign	CivilEng			
cqy930325	http://www.1point3acres.com/bbs/thread-128211-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	CE			
minniexu	http://www.1point3acres.com/bbs/thread-128405-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
fyjuka	http://www.1point3acres.com/bbs/thread-128380-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
????	http://www.1point3acres.com/bbs/thread-128242-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
lavender.loveuu	http://www.1point3acres.com/bbs/thread-128362-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
sniperwrb	http://www.1point3acres.com/bbs/thread-128347-1-1.html	3.7	Fall	2015.0	PhD	Rej	university of illinois at urbana-champaign	EE			
JoeWest	http://www.1point3acres.com/bbs/thread-128317-1-1.html		Fall	2015.0			university of illinois at urbana-champaign	EE			
ssxzypyd	http://www.1point3acres.com/bbs/thread-119990-1-1.html		Fall	2015.0	PhD	Offer	university of illinois at urbana-champaign	Stat/Biostat			
Meetyourmaster	http://www.1point3acres.com/bbs/thread-128233-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
twgd2	http://www.1point3acres.com/bbs/thread-128269-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
kevin.zhang	http://www.1point3acres.com/bbs/thread-128262-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
???	http://www.1point3acres.com/bbs/thread-128254-1-1.html	3.6	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Envir	322+3	99	30/211
kevinscake	http://www.1point3acres.com/bbs/thread-128248-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
???	http://www.1point3acres.com/bbs/thread-128240-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			30/211
frk	http://www.1point3acres.com/bbs/thread-128239-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
sjh2011	http://www.1point3acres.com/bbs/thread-128228-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
??????	http://www.1point3acres.com/bbs/thread-128225-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE, EE			
?rp???	http://www.1point3acres.com/bbs/thread-128222-1-1.html	3.9	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			
JimmyZhuang	http://www.1point3acres.com/bbs/thread-128218-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			15/211
macmillance	http://www.1point3acres.com/bbs/thread-128216-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	EE			15/211
?????	http://www.1point3acres.com/bbs/thread-128209-1-1.html		Fall	2015.0	PhD	Rej	university of illinois at urbana-champaign	EE			
????	http://www.1point3acres.com/bbs/thread-121213-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	ME			
litarlove	http://www.1point3acres.com/bbs/thread-126438-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Other			
sirobiwan3	http://www.1point3acres.com/bbs/thread-116963-1-1.html	4.0	Fall	2015.0	MS	AD	university of illinois at urbana-champaign	Stat/Biostat			
yuhan0814	http://www.1point3acres.com/bbs/thread-127411-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	CivilEng	147+170+3	95?23?	15/211
bzty1988	http://www.1point3acres.com/bbs/thread-127112-1-1.html		Fall	2015.0	PhD	Offer	university of illinois at urbana-champaign	EE			
huangjiahao	http://www.1point3acres.com/bbs/thread-126488-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	CivilEng	329+4	101	30/211
???	http://www.1point3acres.com/bbs/thread-126484-1-1.html	4.5	Fall	2015.0	MS	AD	university of illinois at urbana-champaign	CivilEng	154+170+3.0	103?s22?	15/211
yanguanghl77	http://www.1point3acres.com/bbs/thread-126474-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	CivilEng			30/211
kate1993	http://www.1point3acres.com/bbs/thread-125846-1-1.html	3.5	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	MFE/Fin/FinMath			30/211
wyyg	http://www.1point3acres.com/bbs/thread-122504-1-1.html	8.2	Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Material	152+168+3	103(S23)	30/211
4.24347985E8	http://www.1point3acres.com/bbs/thread-125476-1-1.html		Fall	2015.0	MS	Offer	university of illinois at urbana-champaign	MFE/Fin/FinMath			
way1103	http://www.1point3acres.com/bbs/thread-125442-1-1.html		Fall	2015.0			university of illinois at urbana-champaign	ME, AE			
???	http://www.1point3acres.com/bbs/thread-125163-1-1.html	3.3	Fall	2015.0	MS	AD	university of illinois at urbana-champaign	MFE/Fin/FinMath, , BU, NYU-POLY			
bianyin102938	http://www.1point3acres.com/bbs/thread-125075-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	MFE/Fin/FinMath, MFE			
Terri_YUAN	http://www.1point3acres.com/bbs/thread-125074-1-1.html		Fall	2015.0	MS	Rej	university of illinois at urbana-champaign	Math/AppliedMath			
????	http://www.1point3acres.com/bbs/thread-121178-1-1.html		Fall	2015.0	MS	AD	university of illinois at urbana-champaign	CS			
????	http://www.1point3acres.com/bbs/thread-27659-1-1.html	0.5	Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS	540+800+3	97(23)	30/211
yueyuekitty	http://www.1point3acres.com/bbs/thread-27805-1-1.html	3.6	Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS			
????	http://www.1point3acres.com/bbs/thread-27877-1-1.html	7.7	Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS	1450+3.0	105	15/211
Aries	http://www.1point3acres.com/bbs/thread-27624-1-1.html		Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	EE			15/211
windowangel89	http://www.1point3acres.com/bbs/thread-27673-1-1.html		Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS	149+170+3.0	103(20)	15/211
fish891001	http://www.1point3acres.com/bbs/thread-27432-1-1.html		Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	Econ/Biz			15/211
mavfred11	http://www.1point3acres.com/bbs/thread-27671-1-1.html		Fall	2012.0			university of illinois at urbana-champaign	Other, EALC			
singingcloud	http://www.1point3acres.com/bbs/thread-27653-1-1.html		Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS, Stanford, Rice	800+640+3.0	101?22?	30/211
lucmo	http://www.1point3acres.com/bbs/thread-27780-1-1.html		Fall	2012.0	MS	Rej	university of illinois at urbana-champaign	CS, cs			
